0.00979242, 0, -0.000825254
0.0221202, -1.01736e-05, -0.0207053
0.0303961, -0.000181553, -0.00978623
0.0486708, -0.000360399, -0.00568387
0.0530478, -0.000385278, -0.0160619
0.0717955, -0.000686427, -0.0181387
0.0876295, -0.000973668, -0.0276004
0.0954916, -0.00119072, -0.0269106
0.102518, -0.00137986, -0.027471
0.103148, -0.00139715, -0.0258783
0.115813, -0.00172498, -0.0140648
0.133744, -0.0019772, -0.0137056
0.136132, -0.00200992, -0.0132588
0.153691, -0.00224276, 0.0307146
0.164649, -0.0019061, 0.0245513
0.184068, -0.00142923, -0.0329445
0.20161, -0.00200732, -0.0248366
0.206626, -0.00213193, -0.0305216
0.213174, -0.00233185, -0.0432212
0.229843, -0.00305275, -0.0391591
0.23526, -0.00326499, -0.0309408
0.235765, -0.00328062, -0.0323216
0.23894, -0.00338327, -0.0336841
0.250526, -0.00377369, -0.0330597
0.268582, -0.00437084, -0.0224408
0.277052, -0.00456093, -0.0208076
0.282746, -0.00467943, -0.0263149
0.283557, -0.0047008, -0.0267256
0.30067, -0.00515826, 0.0173452
0.306955, -0.00504923, 0.0141639
0.3132, -0.00496077, 0.00687394
0.322037, -0.00490003, -0.00873213
0.339501, -0.00505254, 0.00944869
0.349125, -0.0049616, -0.00684668
0.366272, -0.005079, -0.0238957
0.381212, -0.00543607, -0.056794
0.382953, -0.00553506, -0.0541421
0.386774, -0.00574213, -0.0595193
0.390588, -0.00596938, -0.0537462
0.405692, -0.00678195, -0.0910698
0.413302, -0.0074769, -0.10508
0.425854, -0.00880078, -0.0937939
0.435813, -0.00973758, -0.0845766
0.437227, -0.00985749, -0.0856649
0.448991, -0.0108677, -0.0928358
0.464129, -0.0122771, -0.0556937
0.477525, -0.0130239, -0.0783071
0.479368, -0.0131686, -0.0778795
0.497208, -0.0145607, -0.0709431
0.512068, -0.0156168, -0.050186
0.529829, -0.0165089, -0.0509192
0.547416, -0.0174051, 0.00357251
0.552708, -0.0173862, -0.0104792
0.557155, -0.0174328, -0.0115137
0.574009, -0.0176269, 0.0410235
0.584999, -0.0171758, 0.02411
0.588169, -0.0170993, 0.0183228
0.606, -0.0167726, 0.0334519
0.623045, -0.0162022, 0.0839953
0.623339, -0.0161775, 0.0839074
0.630273, -0.0155943, 0.0945952
0.637158, -0.0149411, 0.0728632
0.656643, -0.0135188, 0.0665267
0.667875, -0.0127705, 0.0913042
0.668113, -0.0127487, 0.0910559
0.680533, -0.0116146, 0.121371
0.696413, -0.00967773, 0.121711
0.713832, -0.00754705, 0.0740097
0.725318, -0.00669545, 0.0461018
0.73571, -0.00621603, 0.0416446
0.737278, -0.00615069, 0.0374543
0.750138, -0.00566879, 0.0186515
0.755161, -0.00557511, 0.0195766
0.773071, -0.00522445, -0.0232446
0.783024, -0.00545584, 0.00170469
0.793965, -0.00543719, 0.0237173
0.807667, -0.00511216, 0.0561324
0.824929, -0.00414218, 0.0711363
0.831534, -0.00367151, 0.0686052
0.842183, -0.00293983, 0.0596523
0.856858, -0.00206337, 0.0303838
0.861739, -0.00191502, 0.0312785
0.874959, -0.0015014, 0.00148374
0.886948, -0.00148361, -0.0160229
0.891377, -0.00155458, -0.0260708
0.904488, -0.00189647, -0.0402789
0.908279, -0.00204925, -0.0444052
0.919007, -0.00252597, -0.0477396
0.935675, -0.00332231, -0.0536475
0.946556, -0.00390658, -0.0634522
0.953403, -0.00434162, -0.0805176
0.956948, -0.00462771, -0.0913637
0.976561, -0.00642458, -0.148817
0.990217, -0.00847206, -0.162518
0.999486, -0.00999184, -0.177003
1.01246, -0.0123122, -0.198977
1.01994, -0.0138199, -0.180316
1.03449, -0.0164729, -0.223423
1.03497, -0.0165824, -0.223849
1.04043, -0.0178248, -0.231707
1.04936, -0.0199316, -0.206763
1.06005, -0.0221739, -0.198117
1.06465, -0.0230983, -0.210138
1.0664, -0.0234708, -0.21492
1.07648, -0.0256707, -0.207568
1.08433, -0.0273248, -0.19066
1.09859, -0.0300763, -0.18461
1.11603, -0.0333331, -0.164288
1.12829, -0.035366, -0.159215
1.12881, -0.0354502, -0.160538
1.14464, -0.0380132, -0.144515
1.1505, -0.0388653, -0.155234
1.16212, -0.0406851, -0.190317
1.16656, -0.0415392, -0.187612
1.17392, -0.0429367, -0.187393
1.19081, -0.0461387, -0.154314
1.19952, -0.0474949, -0.158711
1.20904, -0.0490177, -0.149599
1.2187, -0.0504742, -0.145947
1.23345, -0.0526416, -0.194945
1.23747, -0.0534365, -0.203431
1.25438, -0.0569242, -0.157159
1.26871, -0.0591957, -0.137096
1.28143, -0.0609501, -0.147572
1.28792, -0.0619142, -0.141652
1.29659, -0.0631517, -0.160875
1.30358, -0.0642852, -0.151787
1.30976, -0.0652306, -0.134418
1.32501, -0.0672934, -0.13132
1.33603, -0.0687482, -0.154476
1.3369, -0.0688835, -0.15487
1.35622, -0.0718995, -0.156392
1.37242, -0.0744551, -0.159886
1.3756, -0.0749681, -0.163208
1.37621, -0.0750671, -0.161702
1.38239, -0.0760763, -0.170914
1.38343, -0.0762558, -0.172872
1.38672, -0.0768296, -0.167674
1.405, -0.0799232, -0.135127
1.40748, -0.0802615, -0.138521
1.41693, -0.0815789, -0.135322
1.42455, -0.0826156, -0.120665
1.43046, -0.0833329, -0.114319
1.44582, -0.0850968, -0.155936
1.45047, -0.0858275, -0.160263
1.45466, -0.0865036, -0.165366
1.46932, -0.0889515, -0.191665
1.48433, -0.0918637, -0.186531
1.49708, -0.0942703, -0.152377
1.51434, -0.0969204, -0.135538
1.53082, -0.0991682, -0.165303
1.54887, -0.102179, -0.123213
1.55608, -0.103071, -0.141878
1.5692, -0.104946, -0.157023
1.58679, -0.107731, -0.12812
1.59759, -0.109122, -0.135792
1.60457, -0.110076, -0.11705
1.60851, -0.110539, -0.113871
1.62094, -0.111961, -0.0757513
1.63526, -0.113048, -0.0452842
1.64125, -0.113319, -0.0292764
1.64405, -0.113401, -0.0374217
1.64643, -0.11349, -0.0315649
1.65858, -0.113874, -0.013434
1.67518, -0.114097, -0.0151351
1.68412, -0.114232, -0.00739037
1.69746, -0.114331, -0.0171636
1.70838, -0.114518, -0.0503265
1.71725, -0.114965, -0.0648711
1.72363, -0.115379, -0.0705445
1.74353, -0.116786, -0.0277288
1.75756, -0.117175, -0.0389597
1.77341, -0.117793, -0.000559449
1.77341, -0.117793, -0.000561655
1.79084, -0.117802, 0.0201553
1.79643, -0.11769, 0.00958238
1.80938, -0.117566, 0.00410026
1.81368, -0.117548, 0.0104861
1.82016, -0.11748, 0.0224727
1.83086, -0.11724, 0.0009395
1.83691, -0.117234, 0.020028
1.85323, -0.116907, 0.0694702
1.8601, -0.116429, 0.0644216
1.88005, -0.115142, 0.0968475
1.89142, -0.114037, 0.0857167
1.89387, -0.113827, 0.0866081
1.89752, -0.11351, 0.0934302
1.91582, -0.111795, 0.150255
1.93014, -0.109627, 0.187638
1.93789, -0.108155, 0.191623
1.95041, -0.105727, 0.203538
1.96544, -0.102625, 0.185599
1.96728, -0.10228, 0.191498
1.9683, -0.102081, 0.191047
1.9841, -0.0990263, 0.19842
1.99531, -0.0967716, 0.171383
2.00653, -0.0948304, 0.164627
2.00804, -0.0945781, 0.168524
2.02283, -0.0920621, 0.129286
2.03675, -0.0902524, 0.115807
2.04461, -0.0893385, 0.130544
2.06227, -0.08702, 0.13791
2.07512, -0.0852359, 0.160787
2.08607, -0.0834601, 0.153326
2.10048, -0.0812332, 0.194728
2.11949, -0.0774833, 0.180983
2.13175, -0.0752399, 0.197136
2.14454, -0.0726868, 0.212534
2.15858, -0.0696573, 0.228411
2.1612, -0.0690478, 0.22873
2.16686, -0.0677289, 0.235249
2.17911, -0.0647926, 0.261895
2.18094, -0.0643043, 0.264013
2.19587, -0.0602674, 0.294982
2.21086, -0.0557131, 0.292956
2.21403, -0.0547557, 0.286852
2.21978, -0.0530591, 0.270121
2.23438, -0.0490175, 0.313064
2.25086, -0.0436834, 0.295491
2.25702, -0.0418082, 0.29872
2.26201, -0.0402717, 0.29279
2.28042, -0.0347209, 0.336983
2.28093, -0.0345424, 0.337306
2.29227, -0.0305641, 0.353544
2.29823, -0.0283674, 0.361749
2.30323, -0.0264728, 0.364808
2.31149, -0.0233182, 0.38605
2.32017, -0.0197935, 0.387836
2.33136, -0.0152218, 0.370513
2.33845, -0.0124647, 0.365988
2.35184, -0.00733405, 0.369483
2.3624, -0.00324301, 0.333648
2.3738, 0.000705162, 0.322226
2.39211, 0.00681939, 0.319068
2.40418, 0.0108069, 0.304362
2.4054, 0.0111896, 0.30742
2.41642, 0.0146892, 0.271834
2.43147, 0.0188826, 0.28052
2.44374, 0.0224197, 0.272531
2.45049, 0.0243058, 0.292865
2.45274, 0.0249846, 0.294335
2.46354, 0.0282575, 0.29787
2.4734, 0.0312839, 0.266804
2.47525, 0.0317905, 0.262451
2.48053, 0.0332104, 0.261786
2.49034, 0.0358384, 0.294636
